Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1675970993,1,,Aggregated,1.000000,0.000000,39,39,39,44,140,140,140,140,140,140,140,16,0,37,46.188405624661755,35.40520800015656,139.08502599952044,119.8125
1675970994,1,GET,perf_check,1.000000,0.000000,39,39,39,44,140,140,140,140,140,140,140,17,0,39,45.75136958780657,35.40520800015656,139.08502599952044,119.82352941176471
1675970994,1,,Aggregated,1.000000,0.000000,39,39,39,44,140,140,140,140,140,140,140,17,0,39,45.75136958780657,35.40520800015656,139.08502599952044,119.82352941176471
1675970995,1,GET,perf_check,1.000000,0.000000,39,39,39,39,44,44,44,44,44,44,44,18,0,38,45.324066055198074,35.40520800015656,139.08502599952044,119.77777777777777
1675970995,1,,Aggregated,1.000000,0.000000,39,39,39,39,44,44,44,44,44,44,44,18,0,38,45.324066055198074,35.40520800015656,139.08502599952044,119.77777777777777
1675970996,1,GET,perf_check,1.000000,0.000000,39,39,39,39,44,44,44,44,44,44,44,19,0,38,44.91168789440723,35.40520800015656,139.08502599952044,119.78947368421052
1675970996,1,,Aggregated,1.000000,0.000000,39,39,39,39,44,44,44,44,44,44,44,19,0,38,44.91168789440723,35.40520800015656,139.08502599952044,119.78947368421052
1675970997,1,GET,perf_check,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,20,0,38,44.61966139970173,35.40520800015656,139.08502599952044,119.75
1675970997,1,,Aggregated,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,20,0,38,44.61966139970173,35.40520800015656,139.08502599952044,119.75
1675970998,1,GET,perf_check,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,21,0,38,44.22382757114801,35.40520800015656,139.08502599952044,119.71428571428571
1675970998,1,,Aggregated,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,21,0,38,44.22382757114801,35.40520800015656,139.08502599952044,119.71428571428571
1675970999,1,GET,perf_check,1.000000,0.000000,38,39,39,39,39,39,39,39,39,39,39,22,0,38,43.92260086338369,35.40520800015656,139.08502599952044,119.72727272727273
1675970999,1,,Aggregated,1.000000,0.000000,38,39,39,39,39,39,39,39,39,39,39,22,0,38,43.92260086338369,35.40520800015656,139.08502599952044,119.72727272727273
1675971000,1,GET,perf_check,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,23,0,38,43.70470299972626,35.40520800015656,139.08502599952044,119.69565217391305
1675971000,1,,Aggregated,1.000000,0.000000,39,39,39,39,39,39,39,39,39,39,39,23,0,38,43.70470299972626,35.40520800015656,139.08502599952044,119.69565217391305
1675971001,1,GET,perf_check,1.000000,0.000000,38,39,39,39,39,39,39,39,39,39,39,24,0,38,43.435035333004635,35.40520800015656,139.08502599952044,119.70833333333333
